0.40909090909090906, 0.047128129602356655, -1, 
0.36363636363636365, 0.09425625920471326, -1, 
0.36363636363636365, 0.1413843888070695, -1, 
0.5909090909090909, 0.1973490427098677, -1, 
0.5454545454545454, 0.2444771723122241, -1, 
0.5909090909090909, 0.29455081001472777, -1, 
0.5909090909090909, 0.3416789396170842, -1, 
0.5909090909090909, 0.39175257731958785, -1, 
0.5909090909090909, 0.4418262150220915, -1, 
0.6363636363636364, 0.49189985272459524, -1, 
0.6363636363636364, 0.541973490427099, -1, 
0.7272727272727273, 0.606774668630339, -1, 
0.7272727272727273, 0.6597938144329899, -1, 
0.75, 0.6995581737849782, -1, 
0.9090909090909104, 0.9366715758468338, -1, 
0.8636363636363635, 0.9779086892488957, -1, 
0.8636363636363635, 1.0279823269513995, -1, 
0.8636363636363635, 1.0986745213549338, -1, 
1.590909090909091, 1.1458026509572903, -1, 
1.5, 1.2135493372606776, -1, 
1.5, 1.290132547864507, -1, 
